Entity,Code,Year,Oil per capita (kWh)
Turkey,TUR,1971,2765.614
Turkey,TUR,1972,3060.806
Turkey,TUR,1973,3644.171
Turkey,TUR,1974,3462.875
Turkey,TUR,1975,3736.483
Turkey,TUR,1976,4124.852
Turkey,TUR,1977,4566.291
Turkey,TUR,1978,4782.94
Turkey,TUR,1979,4165.546
Turkey,TUR,1980,4154.583
Turkey,TUR,1981,4001.683
Turkey,TUR,1982,4186.34
Turkey,TUR,1983,4304.284
Turkey,TUR,1984,4190.796
Turkey,TUR,1985,4298.641
Turkey,TUR,1986,4563.162
Turkey,TUR,1987,5051.579
Turkey,TUR,1988,5270.371
Turkey,TUR,1989,4878.557
Turkey,TUR,1990,5090.81
Turkey,TUR,1991,4877.273
Turkey,TUR,1992,5068.557
Turkey,TUR,1993,5714.703
Turkey,TUR,1994,5378.104
Turkey,TUR,1995,5935.533
Turkey,TUR,1996,6101.514
Turkey,TUR,1997,5914.967
Turkey,TUR,1998,5812.177
Turkey,TUR,1999,5696.211
Turkey,TUR,2000,5879.77
Turkey,TUR,2001,5390.131
Turkey,TUR,2002,5678.508
Turkey,TUR,2003,5516.476
Turkey,TUR,2004,5562.846
Turkey,TUR,2005,5419.735
Turkey,TUR,2006,5564.663
Turkey,TUR,2007,5598.25
Turkey,TUR,2008,5456.268
Turkey,TUR,2009,5483.021
Turkey,TUR,2010,5270.626
Turkey,TUR,2011,5079.047
Turkey,TUR,2012,5250.073
Turkey,TUR,2013,5519.828
Turkey,TUR,2014,5582.023
Turkey,TUR,2015,6536.664
Turkey,TUR,2016,6879.77
Turkey,TUR,2017,7102.771
Turkey,TUR,2018,6751.943
Turkey,TUR,2019,6679.789
Turkey,TUR,2020,6000.347
Turkmenistan,TKM,1985,17755.542
Turkmenistan,TKM,1986,12613.133
Turkmenistan,TKM,1987,12293.526
Turkmenistan,TKM,1988,11980.215
Turkmenistan,TKM,1989,11661.07
Turkmenistan,TKM,1990,14879.811
Turkmenistan,TKM,1991,16179.191
Turkmenistan,TKM,1992,15145.035
Turkmenistan,TKM,1993,8474.06
Turkmenistan,TKM,1994,8299.343
Turkmenistan,TKM,1995,7459.644
Turkmenistan,TKM,1996,8515.769
Turkmenistan,TKM,1997,8203.758
Turkmenistan,TKM,1998,10386.716
Turkmenistan,TKM,1999,11203.977
Turkmenistan,TKM,2000,10673.102
Turkmenistan,TKM,2001,10084.511
Turkmenistan,TKM,2002,11405.035
Turkmenistan,TKM,2003,12873.532
Turkmenistan,TKM,2004,12727.001
Turkmenistan,TKM,2005,12646.379
Turkmenistan,TKM,2006,12167.363
Turkmenistan,TKM,2007,12630.758
Turkmenistan,TKM,2008,12788.665
Turkmenistan,TKM,2009,12072.792
Turkmenistan,TKM,2010,13138.492
Turkmenistan,TKM,2011,13458.611
Turkmenistan,TKM,2012,13775.847
Turkmenistan,TKM,2013,13960.944
Turkmenistan,TKM,2014,14340.826
Turkmenistan,TKM,2015,14183.982
Turkmenistan,TKM,2016,13839.56
Turkmenistan,TKM,2017,13631.845
Turkmenistan,TKM,2018,13517.475
Turkmenistan,TKM,2019,13616.591
Turkmenistan,TKM,2020,12738.193
Ukraine,UKR,1985,14923.566
Ukraine,UKR,1986,14928.369
Ukraine,UKR,1987,15477.761
Ukraine,UKR,1988,14180.55
Ukraine,UKR,1989,13531.243
Ukraine,UKR,1990,14997.984
Ukraine,UKR,1991,14377.759
Ukraine,UKR,1992,9219.933
Ukraine,UKR,1993,6647.613
Ukraine,UKR,1994,5765.246
Ukraine,UKR,1995,6007.627
Ukraine,UKR,1996,3752.718
Ukraine,UKR,1997,4375.236
Ukraine,UKR,1998,4037.962
Ukraine,UKR,1999,3069.887
Ukraine,UKR,2000,2915.308
Ukraine,UKR,2001,3244.829
Ukraine,UKR,2002,3324.682
Ukraine,UKR,2003,3468.246
Ukraine,UKR,2004,3515.445
Ukraine,UKR,2005,3630.359
Ukraine,UKR,2006,3745.737
Ukraine,UKR,2007,3890.325
Ukraine,UKR,2008,3745.661
Ukraine,UKR,2009,3658.393
Ukraine,UKR,2010,3453.173
Ukraine,UKR,2011,3457.919
Ukraine,UKR,2012,3514.85
Ukraine,UKR,2013,3268.281
Ukraine,UKR,2014,2961.265
Ukraine,UKR,2015,2639.34
Ukraine,UKR,2016,2767.067
Ukraine,UKR,2017,2852.868
Ukraine,UKR,2018,2954.079
Ukraine,UKR,2019,3000.839
Ukraine,UKR,2020,2870.304
United Arab Emirates,ARE,1965,5702.404
United Arab Emirates,ARE,1966,5701.01
United Arab Emirates,ARE,1967,5774.095
United Arab Emirates,ARE,1968,5994.491
United Arab Emirates,ARE,1969,5989.209
United Arab Emirates,ARE,1970,6036.332
United Arab Emirates,ARE,1971,6020.738
United Arab Emirates,ARE,1972,6632.52
United Arab Emirates,ARE,1973,8680.681
United Arab Emirates,ARE,1974,10151.768
United Arab Emirates,ARE,1975,13996.506
United Arab Emirates,ARE,1976,17674.848
United Arab Emirates,ARE,1977,22678.427
United Arab Emirates,ARE,1978,22026.775
United Arab Emirates,ARE,1979,26885.27
United Arab Emirates,ARE,1980,59034.871
United Arab Emirates,ARE,1981,59621.378
United Arab Emirates,ARE,1982,62152.343
United Arab Emirates,ARE,1983,59019.43
United Arab Emirates,ARE,1984,63982.821
United Arab Emirates,ARE,1985,75366.896
United Arab Emirates,ARE,1986,86117.971
United Arab Emirates,ARE,1987,88933.737
United Arab Emirates,ARE,1988,100565.953
United Arab Emirates,ARE,1989,99545.097
United Arab Emirates,ARE,1990,98488.678
United Arab Emirates,ARE,1991,114769.937
United Arab Emirates,ARE,1992,109057.542
United Arab Emirates,ARE,1993,106749.254
United Arab Emirates,ARE,1994,106020.863
United Arab Emirates,ARE,1995,100686.845
United Arab Emirates,ARE,1996,92542.108
United Arab Emirates,ARE,1997,89357.67
United Arab Emirates,ARE,1998,84533.408
United Arab Emirates,ARE,1999,78218.561
United Arab Emirates,ARE,2000,73164.077
United Arab Emirates,ARE,2001,68597.085
United Arab Emirates,ARE,2002,67618.721
United Arab Emirates,ARE,2003,70164.496
United Arab Emirates,ARE,2004,69171.096
United Arab Emirates,ARE,2005,63810.876
United Arab Emirates,ARE,2006,59449.276
United Arab Emirates,ARE,2007,54669.627
United Arab Emirates,ARE,2008,50008.421
United Arab Emirates,ARE,2009,43744.084
United Arab Emirates,ARE,2010,43448.185
United Arab Emirates,ARE,2011,44613.478
United Arab Emirates,ARE,2012,45864.783
United Arab Emirates,ARE,2013,50643.625
United Arab Emirates,ARE,2014,50298.196
United Arab Emirates,ARE,2015,54471.352
United Arab Emirates,ARE,2016,58521.087
United Arab Emirates,ARE,2017,57116.005
United Arab Emirates,ARE,2018,55864.732
United Arab Emirates,ARE,2019,52847.146
United Arab Emirates,ARE,2020,42457.196
United Kingdom,GBR,1965,16329.393
United Kingdom,GBR,1966,17389.34
United Kingdom,GBR,1967,18586.548
United Kingdom,GBR,1968,19580.008
United Kingdom,GBR,1969,20956.91
United Kingdom,GBR,1970,22111.015
United Kingdom,GBR,1971,22158.197
United Kingdom,GBR,1972,23434.515
United Kingdom,GBR,1973,24006.268
United Kingdom,GBR,1974,22264.6
United Kingdom,GBR,1975,19451.384
United Kingdom,GBR,1976,19325.056
United Kingdom,GBR,1977,19481.586
United Kingdom,GBR,1978,19984.723
United Kingdom,GBR,1979,20164.311
United Kingdom,GBR,1980,17241.401
United Kingdom,GBR,1981,15959.783
United Kingdom,GBR,1982,16137.574
United Kingdom,GBR,1983,15508.558
United Kingdom,GBR,1984,19044.697
United Kingdom,GBR,1985,16523.785
United Kingdom,GBR,1986,16529.621
United Kingdom,GBR,1987,16035.97
United Kingdom,GBR,1988,17012.092
United Kingdom,GBR,1989,17341.136
United Kingdom,GBR,1990,17515.232
United Kingdom,GBR,1991,17385.989
United Kingdom,GBR,1992,17532.701
United Kingdom,GBR,1993,17572.908
United Kingdom,GBR,1994,17340.87
United Kingdom,GBR,1995,17088.082
United Kingdom,GBR,1996,17458.963
United Kingdom,GBR,1997,16900.863
United Kingdom,GBR,1998,16776.179
United Kingdom,GBR,1999,16483.943
United Kingdom,GBR,2000,16203.65
United Kingdom,GBR,2001,16110.055
United Kingdom,GBR,2002,15947.2
United Kingdom,GBR,2003,16004.15
United Kingdom,GBR,2004,16347.734
United Kingdom,GBR,2005,16799.515
United Kingdom,GBR,2006,16505.998
United Kingdom,GBR,2007,15810.02
United Kingdom,GBR,2008,15273.054
United Kingdom,GBR,2009,14358.027
United Kingdom,GBR,2010,13996.082
United Kingdom,GBR,2011,13640.331
United Kingdom,GBR,2012,13143.402
United Kingdom,GBR,2013,12833.517
United Kingdom,GBR,2014,12733.491
United Kingdom,GBR,2015,13002.507
United Kingdom,GBR,2016,13337.557
United Kingdom,GBR,2017,13272.624
United Kingdom,GBR,2018,13013.834
United Kingdom,GBR,2019,12680.593
United Kingdom,GBR,2020,9762.919
United States,USA,1965,32115.178
United States,USA,1966,33340.227
United States,USA,1967,34274.771
United States,USA,1968,36237.896
United States,USA,1969,37714.877
United States,USA,1970,39024.713
United States,USA,1971,40029.933
United States,USA,1972,42762.359
United States,USA,1973,44870.886
United States,USA,1974,42703.263
United States,USA,1975,41308.171
United States,USA,1976,44008.145
United States,USA,1977,46032.721
United States,USA,1978,46626.711
United States,USA,1979,45121.282
United States,USA,1980,41195.875
United States,USA,1981,38045.725
United States,USA,1982,35713.251
United States,USA,1983,35213.633
United States,USA,1984,35983.539
United States,USA,1985,35511.232
United States,USA,1986,36890.263
United States,USA,1987,37306.902
United States,USA,1988,38488.111
United States,USA,1989,38111.956
United States,USA,1990,36914.598
United States,USA,1991,35784.315
United States,USA,1992,36177.955
United States,USA,1993,36126.75
United States,USA,1994,36682.848
United States,USA,1995,36194.748
United States,USA,1996,37069.882
United States,USA,1997,37097.058
United States,USA,1998,37253.051
United States,USA,1999,37828.652
United States,USA,2000,37819.415
United States,USA,2001,37373.71
United States,USA,2002,37045.553
United States,USA,2003,37277.817
United States,USA,2004,38302.369
United States,USA,2005,38014.692
United States,USA,2006,37180.803
United States,USA,2007,36598.32
United States,USA,2008,33852.312
United States,USA,2009,31789.136
United States,USA,2010,32009.285
United States,USA,2011,31121.422
United States,USA,2012,30172.369
United States,USA,2013,30464.24
United States,USA,2014,30454.535
United States,USA,2015,30870.216
United States,USA,2016,30893.483
United States,USA,2017,30997.627
United States,USA,2018,31542.765
United States,USA,2019,31344.732
United States,USA,2020,27307.882
Uzbekistan,UZB,1985,7635.293
Uzbekistan,UZB,1986,7635.325
Uzbekistan,UZB,1987,7063.724
Uzbekistan,UZB,1988,8500.646
Uzbekistan,UZB,1989,7928.919
Uzbekistan,UZB,1990,6441.127
Uzbekistan,UZB,1991,6034.798
Uzbekistan,UZB,1992,4720.766
Uzbekistan,UZB,1993,4832.958
Uzbekistan,UZB,1994,4031.815
Uzbekistan,UZB,1995,3462.002
Uzbekistan,UZB,1996,3364.056
Uzbekistan,UZB,1997,3506.641
Uzbekistan,UZB,1998,3324.604
Uzbekistan,UZB,1999,3399.052
Uzbekistan,UZB,2000,3350.894
Uzbekistan,UZB,2001,3295.031
Uzbekistan,UZB,2002,3237.042
Uzbekistan,UZB,2003,3121.555
Uzbekistan,UZB,2004,2808.939
Uzbekistan,UZB,2005,2370.418
Uzbekistan,UZB,2006,2329.38
Uzbekistan,UZB,2007,2199.364
Uzbekistan,UZB,2008,2178.991
Uzbekistan,UZB,2009,1966.575
Uzbekistan,UZB,2010,1812.6
Uzbekistan,UZB,2011,1527.798
Uzbekistan,UZB,2012,1452.147
Uzbekistan,UZB,2013,1555.954
Uzbekistan,UZB,2014,1378.904
Uzbekistan,UZB,2015,1365.88
Uzbekistan,UZB,2016,1394.765
Uzbekistan,UZB,2017,1430.771
Uzbekistan,UZB,2018,1545.393
Uzbekistan,UZB,2019,1584.038
Uzbekistan,UZB,2020,1351.921
Venezuela,VEN,1965,11558.048
Venezuela,VEN,1966,10985.72
Venezuela,VEN,1967,10844.117
Venezuela,VEN,1968,11434.33
Venezuela,VEN,1969,10942.696
Venezuela,VEN,1970,11098.235
Venezuela,VEN,1971,10869.719
Venezuela,VEN,1972,11510.693
Venezuela,VEN,1973,12276.497
Venezuela,VEN,1974,11940.106
Venezuela,VEN,1975,12375.449
Venezuela,VEN,1976,11942.53
Venezuela,VEN,1977,13009.113
Venezuela,VEN,1978,13235.631
Venezuela,VEN,1979,13810.178
Venezuela,VEN,1980,16263.861
Venezuela,VEN,1981,16773.992
Venezuela,VEN,1982,16143.797
Venezuela,VEN,1983,15356.763
Venezuela,VEN,1984,14040.266
Venezuela,VEN,1985,13996.251
Venezuela,VEN,1986,14225.476
Venezuela,VEN,1987,13177.287
Venezuela,VEN,1988,13303.762
Venezuela,VEN,1989,12658.189
Venezuela,VEN,1990,12479.07
Venezuela,VEN,1991,11585.163
Venezuela,VEN,1992,13515.322
Venezuela,VEN,1993,11941.939
Venezuela,VEN,1994,13045.164
Venezuela,VEN,1995,12308.544
Venezuela,VEN,1996,9802.572
Venezuela,VEN,1997,10395.199
Venezuela,VEN,1998,11340.872
Venezuela,VEN,1999,13121.599
Venezuela,VEN,2000,13263.296
Venezuela,VEN,2001,13940.404
Venezuela,VEN,2002,14768.535
Venezuela,VEN,2003,13609.311
Venezuela,VEN,2004,13685.878
Venezuela,VEN,2005,14157.157
Venezuela,VEN,2006,13606.684
Venezuela,VEN,2007,14449.969
Venezuela,VEN,2008,14106.444
Venezuela,VEN,2009,14169.787
Venezuela,VEN,2010,14718.175
Venezuela,VEN,2011,14014.864
Venezuela,VEN,2012,15067.759
Venezuela,VEN,2013,15979.604
Venezuela,VEN,2014,14055.277
Venezuela,VEN,2015,13153.876
Venezuela,VEN,2016,10091.068
Venezuela,VEN,2017,9429.651
Venezuela,VEN,2018,7919.961
Venezuela,VEN,2019,5787.172
Venezuela,VEN,2020,4735.495
Vietnam,VNM,1965,475.754
Vietnam,VNM,1966,1010.428
Vietnam,VNM,1967,1438.688
Vietnam,VNM,1968,1427.75
Vietnam,VNM,1969,1680.181
Vietnam,VNM,1970,1697.847
Vietnam,VNM,1971,1401.479
Vietnam,VNM,1972,1417.161
Vietnam,VNM,1973,1360.098
Vietnam,VNM,1974,811.755
Vietnam,VNM,1975,757.452
Vietnam,VNM,1976,193.305
Vietnam,VNM,1977,187.445
Vietnam,VNM,1978,222.434
Vietnam,VNM,1979,251.516
Vietnam,VNM,1980,429.301
Vietnam,VNM,1981,365.158
Vietnam,VNM,1982,362.78
Vietnam,VNM,1983,405.516
Vietnam,VNM,1984,387.333
Vietnam,VNM,1985,384.86
Vietnam,VNM,1986,418.466
Vietnam,VNM,1987,477.592
Vietnam,VNM,1988,488.833
Vietnam,VNM,1989,442.813
Vietnam,VNM,1990,510.239
Vietnam,VNM,1991,486.785
Vietnam,VNM,1992,521.072
Vietnam,VNM,1993,653.139
Vietnam,VNM,1994,710.71
Vietnam,VNM,1995,769.041
Vietnam,VNM,1996,873.138
Vietnam,VNM,1997,983.472
Vietnam,VNM,1998,1070.262
Vietnam,VNM,1999,1162.267
Vietnam,VNM,2000,1242.099
Vietnam,VNM,2001,1332.718
Vietnam,VNM,2002,1449.535
Vietnam,VNM,2003,1531.398
Vietnam,VNM,2004,1808.304
Vietnam,VNM,2005,1753.256
Vietnam,VNM,2006,1704.976
Vietnam,VNM,2007,1882.677
Vietnam,VNM,2008,1972.029
Vietnam,VNM,2009,1969.798
Vietnam,VNM,2010,2110.068
Vietnam,VNM,2011,2271.305
Vietnam,VNM,2012,2295.567
Vietnam,VNM,2013,2315.16
Vietnam,VNM,2014,2359.974
Vietnam,VNM,2015,2607.811
Vietnam,VNM,2016,2761.075
Vietnam,VNM,2017,2860.911
Vietnam,VNM,2018,3015.12
Vietnam,VNM,2019,3179.032
Vietnam,VNM,2020,2788.85
World,OWID_WRL,1965,5383.18
World,OWID_WRL,1966,5673.374
World,OWID_WRL,1967,5955.861
World,OWID_WRL,1968,6328.179
World,OWID_WRL,1969,6711.144
World,OWID_WRL,1970,7156.624
World,OWID_WRL,1971,7409.799
World,OWID_WRL,1972,7816.456
World,OWID_WRL,1973,8279.912
World,OWID_WRL,1974,8007.873
World,OWID_WRL,1975,7772.548
World,OWID_WRL,1976,8123.966
World,OWID_WRL,1977,8256.393
World,OWID_WRL,1978,8478.679
World,OWID_WRL,1979,8463.112
World,OWID_WRL,1980,7976.441
World,OWID_WRL,1981,7559.085
World,OWID_WRL,1982,7197.3
World,OWID_WRL,1983,7018.945
World,OWID_WRL,1984,7045.897
World,OWID_WRL,1985,6925.073
World,OWID_WRL,1986,7012.763
World,OWID_WRL,1987,7023.012
World,OWID_WRL,1988,7126.728
World,OWID_WRL,1989,7115.907
World,OWID_WRL,1990,7070.185
World,OWID_WRL,1991,6960.336
World,OWID_WRL,1992,6957.035
World,OWID_WRL,1993,6819.388
World,OWID_WRL,1994,6873.174
World,OWID_WRL,1995,6884.553
World,OWID_WRL,1996,6937.913
World,OWID_WRL,1997,7026.443
World,OWID_WRL,1998,6958.535
World,OWID_WRL,1999,6994.072
World,OWID_WRL,2000,6980.278
World,OWID_WRL,2001,6951.484
World,OWID_WRL,2002,6924.213
World,OWID_WRL,2003,6990.047
World,OWID_WRL,2004,7164.524
World,OWID_WRL,2005,7139.662
World,OWID_WRL,2006,7128.016
World,OWID_WRL,2007,7133.969
World,OWID_WRL,2008,6973.946
World,OWID_WRL,2009,6754.207
World,OWID_WRL,2010,6888.542
World,OWID_WRL,2011,6871.598
World,OWID_WRL,2012,6885.273
World,OWID_WRL,2013,6877.737
World,OWID_WRL,2014,6840.193
World,OWID_WRL,2015,6911.562
World,OWID_WRL,2016,6954.147
World,OWID_WRL,2017,6973.884
World,OWID_WRL,2018,6964.503
World,OWID_WRL,2019,6910.34
World,OWID_WRL,2020,6191.219
